Ref_Date,GEO,SECTORS,STATEMENT,Vector,Coordinate,Value
2014/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net lending or borrowing (x 1,000,000)",v52531247,1.5.24,7600.0
2014/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net lending or borrowing (x 1,000,000)",v52531247,1.5.24,2693.0
2014/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net lending or borrowing (x 1,000,000)",v52531247,1.5.24,-272.0
1991/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,429.0
1991/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1497.0
1991/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-159.0
1991/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-416.0
1992/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,31.0
1992/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1353.0
1992/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-633.0
1992/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-673.0
1993/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-219.0
1993/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1137.0
1993/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-762.0
1993/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1064.0
1994/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-444.0
1994/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,997.0
1994/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-914.0
1994/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1305.0
1995/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-14.0
1995/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1199.0
1995/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-820.0
1995/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1393.0
1996/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-288.0
1996/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1084.0
1996/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1266.0
1996/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1716.0
1997/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-471.0
1997/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,995.0
1997/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1194.0
1997/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-2053.0
1998/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-119.0
1998/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1313.0
1998/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-832.0
1998/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1545.0
1999/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,359.0
1999/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1704.0
1999/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-314.0
1999/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-950.0
2000/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1286.0
2000/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2936.0
2000/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,624.0
2000/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-865.0
2001/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2238.0
2001/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,3671.0
2001/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,802.0
2001/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1075.0
2002/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,3622.0
2002/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,3857.0
2002/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1671.0
2002/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-710.0
2003/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,3882.0
2003/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,4178.0
2003/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2043.0
2003/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-459.0
2004/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,3538.0
2004/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,4287.0
2004/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2100.0
2004/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-338.0
2005/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,3856.0
2005/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,5209.0
2005/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2558.0
2005/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1169.0
2006/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,4662.0
2006/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,6520.0
2006/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2325.0
2006/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-1912.0
2007/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,6563.0
2007/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,4861.0
2007/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1079.0
2007/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,211.0
2008/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,11469.0
2008/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,6870.0
2008/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,4201.0
2008/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-5384.0
2009/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,4359.0
2009/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2472.0
2009/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2772.0
2009/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-2149.0
2010/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,5002.0
2010/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,6014.0
2010/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,1430.0
2010/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-2363.0
2011/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,5722.0
2011/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,8993.0
2011/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,3119.0
2011/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-3161.0
2012/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,13715.0
2012/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,4100.0
2012/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,6019.0
2012/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,2968.0
2013/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,11988.0
2013/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,19827.0
2013/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,-4616.0
2013/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,6018.0
2014/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,535.0
2014/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,16008.0
2014/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,282.0
2014/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Net acquisition of financial assets (x 1,000,000)",v52531248,1.5.25,11339.0
1991/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1991/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1991/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1991/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1992/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1992/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1992/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1992/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1993/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1993/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1993/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1993/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1994/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1994/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1994/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1994/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1995/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1995/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1995/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1995/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1996/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1996/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1996/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1996/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1997/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1997/06,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1997/09,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1997/12,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
1998/03,Canada,Canada Pension Plan (CPP) and Quebec Pension Plan (QPP),"Currency and deposits, net acquisition of financial assets (x 1,000,000)",v52531249,1.5.26,0.0
